id,created_at,favorite_count,retweet_count,text
1648346832651550720,2023-04-18 15:24:44+00:00,167,56,"MARCH MADNESS! 191,900 Migrant Encounters Logged at the Border Last Month! https://t.co/g72zjNBXvz"
1648340451034841089,2023-04-18 14:59:22+00:00,585,88,"SCHIFF END OF THE STICK: Heckler at NYC Hearing Calls Adam Schiff ‘Scumbag,’ Is Removed [WATCH] https://t.co/pbmdWsBJsI"
1648337200667320320,2023-04-18 14:46:27+00:00,617,204,*BRAGG'S NYC* https://t.co/f8K2Xl5GrB
1648335195722993664,2023-04-18 14:38:29+00:00,984,240,BIDEN CRIME FAMILY: Comer Says Six More Biden Family Members Benefitted from Schemes [WATCH] https://t.co/rFbqwwixul
1648327078759002114,2023-04-18 14:06:14+00:00,1586,163,*THEY SHOULD HAVE REMOVED SCHIFF!*  https://t.co/N9Zn5bOkK1
1648321253353062401,2023-04-18 13:43:05+00:00,2804,707,"COMER: ""We’ve identified six additional members of Joe Biden’s family who may have benefited from the Biden family’s businesses that we are investigating, bringing the total number of those involved or benefiting to nine.” https://t.co/Wr9WlX5Tpi"
1648314669294034944,2023-04-18 13:16:56+00:00,190,69,Up 25% from February... https://t.co/5tJI4zTlsW
1648311884318121987,2023-04-18 13:05:52+00:00,229,39,Democrats don’t want to talk about crime https://t.co/msRXBFfVjy
1648304288441982982,2023-04-18 12:35:41+00:00,247,34,"Hearing witness Madeline Brame torches Reps. Johnson, Goldman, Schiff after testifying about slain son https://t.co/IHfn1V1f3c"
1648296692742074368,2023-04-18 12:05:30+00:00,186,35,@SpeakerMcCarthy explains his plan to raise the debt ceiling https://t.co/mbKLNY1LQU
1648293148542607361,2023-04-18 11:51:25+00:00,541,123,Mayor Lightfoot on Violent Riots in Chicago: ‘It’s Wrong to Say that It’s Mayhem’ https://t.co/uXYeWmRJlI
1648280739840925698,2023-04-18 11:02:06+00:00,283,32,We put a national spotlight on New York City's crime problem @Jim_Jordan https://t.co/OVNq3h6gIc
1648126802706018304,2023-04-18 00:50:25+00:00,575,62,"BAD MOVE, BUD: Anheuser-Busch tried to win fans back with a patriotic ad after Bud Light’s controversial partnership with Dylan Mulvaney, but beer drinkers were not impressed! TONIGHT on ""Hannity,"" @JimmyFailla and @KayleighMcEnany will react."
1648124270051033090,2023-04-18 00:40:21+00:00,624,134,"BIDEN FAMILY CRIME SYNDICATE: House Oversight Committee Chairman James Comer says there are six other Biden family members who ""may have benefited"" from Hunter's shady business dealings. @MarkLevinShow will react TONIGHT on ""Hannity."""
1648121737375014912,2023-04-18 00:30:17+00:00,328,57,"HIDIN' BIDEN: @SpeakerMcCarthy says the White House hasn't reached out since his first meeting with President Biden nearly three months ago! Speaker McCarthy will join ""Hannity"" TONIGHT."
1648119204120256514,2023-04-18 00:20:13+00:00,363,55,"NEW YORK CRIME: Madeline Brame blasted Manhattan DA Alvin Bragg today over the botched murder investigation into her slain veteran son. She joins “Hannity” to discuss the House Judiciary Committee's field hearing, PLUS @SenTedCruz and Rep. @Jim_Jordan will weigh in."
1648103524847308800,2023-04-17 23:17:55+00:00,793,104,"HE’S BAAAAAAAACK: Fetterman Returns to the Hill, Looks Terrible https://t.co/eJgtHLCoQu"
1648098472325705732,2023-04-17 22:57:50+00:00,431,119,‘ONLY EXPLANATION’: Frmr Intelligence Dir. Ratcliffe to Testify COVID Came From Lab [READ IT] https://t.co/Vhg1ZC5AV7
1648091344642928641,2023-04-17 22:29:31+00:00,254,32,FETTERMAN: “It’s great to be back.” https://t.co/q9vifPdiHS
1648078642704990210,2023-04-17 21:39:02+00:00,455,73,Trump Endures Nearly 7 Hours In Deposition By NY Attorney General Related To Real-Estate https://t.co/QhFsGr9aN9
1648035744194207744,2023-04-17 18:48:35+00:00,626,110,"BIG APPLE BLOWOUT! Jordan, Judiciary Search for Answers Amid Skyrocketing Crime in NYC [WATCH] https://t.co/fHGPKOnfqD"
1648025622772326400,2023-04-17 18:08:21+00:00,491,72,#DemocratCrimeCrisis: New York Rep Elise Stefanik Calls NYC the ‘Epicenter’ of the Crime Crisis [WATCH] https://t.co/jgVDy3gv6e
1648011997496193024,2023-04-17 17:14:13+00:00,147,31,"‘FLIPPING’ OUT: Watch Clash on Campus as Trans Activist Flips TPUSA Table, ‘Get the F*** Off My Campus!’ https://t.co/IrdAgmUE4G"
1647991008846655489,2023-04-17 15:50:49+00:00,464,107,"CHAOS IN THE WINDY CITY! Teenagers Riot in Chicago, Two Shot, Mayor-elect Says Don’t ‘Demonize’ Them [WATCH IT] https://t.co/IKGBpb1gt9"
1647985133943660547,2023-04-17 15:27:28+00:00,607,62,"A BETTER MOUSE TRAP: DeSantis Set to Unveil New Disney Crackdown, He Will ‘Have the Last Laugh’ https://t.co/WvYrzY9GTa"
1647979991009828865,2023-04-17 15:07:02+00:00,2302,274,"TENNESSEE FOR TRUMP: Blackburn Backs Don, ‘Can’t Wait Until He’s Back in the White House’ https://t.co/Oc7pG1KVvX"
1647957824318631939,2023-04-17 13:38:57+00:00,771,117,"‘INSULTING!’: Bud Drops pro-America Ad in Response to Mulvaney Backlash, Gets Blasted [WATCH IT] https://t.co/TV6170Qpwv"
1647275311317282819,2023-04-15 16:26:53+00:00,237,45,@TomCottonAR Biden's weakness is emboldening our enemies https://t.co/By7JOTPYKW
1647227711893454848,2023-04-15 13:17:45+00:00,741,146,China's 'dangerous coalition' is growing https://t.co/62EqvhidFH
1647221606605897729,2023-04-15 12:53:29+00:00,1013,76,Woman Demanding Reparations at Target Gets Punched by Security Guard https://t.co/3UK2BXCnM9
1647194545308811266,2023-04-15 11:05:57+00:00,1264,256,"Biden in Ireland repeats a debunked lie that he ""traveled 17,000 miles"" with Xi Jinping — then starts screaming about ""POSSIBILITIES."" https://t.co/HaegIbGFYe"
1647012767088427009,2023-04-14 23:03:38+00:00,433,153,NAKED AND AFRAID: LA Business Owners Have to Worry About Nude Homeless Camps Now [SEE IT] https://t.co/wGVOQX6A3A
1647006136007028736,2023-04-14 22:37:17+00:00,701,100,"WAIT! WE CAN STILL BE BUDS! Beer Exec Issues Apology, Doesn’t Mention Mulvaney [READ IT] https://t.co/N9iSh3Cjz1"
1647000484140417031,2023-04-14 22:14:49+00:00,552,155,"ALL DRESSED UP, NOWHERE TO GO: No Prison for Luggage and Clothing Thief Sam Brinton https://t.co/uXml0v62kr"
1646962903608709132,2023-04-14 19:45:29+00:00,6722,792,"MUSK: ‘If You Sterilize Kids Before They Are Consenting Adults, You Should Go to Prison for Life!’ https://t.co/bWRCM82Tua"
1646957263909801985,2023-04-14 19:23:05+00:00,573,103,"NO THANKS, JOE! Biden Tells Ireland ‘Let’s Go Lick the World’ in Bizarre Rant [WATCH] https://t.co/QE51HPE95S"
1646933136008261632,2023-04-14 17:47:12+00:00,1158,212,"BROTHER, CAN YOU SPARE A DIME? Pathetic Cohen Launches GoFundMe to Fight Trump Lawsuit https://t.co/44vdYpfSK8"
1646928023315177496,2023-04-14 17:26:53+00:00,2227,208,"KEEP HIM! Creepy Uncle Joe Says He’s Not Coming Back From Ireland, ‘I’m Staying Here’ [WATCH] https://t.co/T1fFPFNP6c"
1646908813646110723,2023-04-14 16:10:33+00:00,1318,251,"‘JOE IS LYING, HE IS WRONG’: Hannity UNLOADS on Biden for Downplaying Document Leak [WATCH] https://t.co/WJBN6r81Rz"
1646891234957447174,2023-04-14 15:00:42+00:00,1212,159,"FIGHTING FOR LIFE: DeSantis Signs Heartbeat Protection Act, Says Florida a ‘Pro-Family’ State https://t.co/Oh1AF1cLg0"
1646885542640906241,2023-04-14 14:38:05+00:00,1435,190,"‘IT’S PISSING PEOPLE OFF!’: Ted Torches Bud, NFL for ‘Looking Down’ at Their Typical Customers https://t.co/RJBRGzvsi4"
1646874035995697152,2023-04-14 13:52:22+00:00,929,171,Government Funded Crack Pipes? https://t.co/AjnS0Dje9E
1646848060411052034,2023-04-14 12:09:09+00:00,302,52,How bad is the Pentagon leak? https://t.co/VOvbfgHviK
1646844230390759425,2023-04-14 11:53:56+00:00,1259,155,The whole country knows about the 'witch-hunt' for Donald Trump @PamBondi https://t.co/YlKCherhQf
1646677388791521282,2023-04-14 00:50:57+00:00,807,103,"BUD BUSTED: Bud Light's decision to partner with trans influencer Dylan Mulvaney has cost its parent company Anheuser-Busch billions in market value! TONIGHT on ""Hannity,"" @JimmyFailla and @TomiLahren will react."
1646674856941965312,2023-04-14 00:40:54+00:00,561,118,"TENNESSEE THREE: We have pictures of one of the so-called “Tennessee Three” standing on a cop car during the 2020 riots.  @TheLeoTerrell and @DavidWebbShow will react TONIGHT on ""Hannity."""
1646672324626726912,2023-04-14 00:30:50+00:00,191,32,"WITCH HUNT CONTINUES: @AlanDersh and @PamBondi will discuss New York’s latest legal targeting of former President Trump TONIGHT on ""Hannity."" Tune in at 9 PM ET or set your DVR!"
1646669792823107584,2023-04-14 00:20:46+00:00,152,21,"GREEN NEW DICTATOR: The Biden administration is pushing for an extreme crackdown on car emissions. @SecretaryPerry will weigh in TONIGHT on ""Hannity."""
1646667260944166914,2023-04-14 00:10:43+00:00,305,43,"BIDEN'S SPRING BREAK: Why is President Biden acting like a tourist vacationing in Ireland? TONIGHT on ""Hannity,"" we'll show you the latest embarrassing lowlights, and @KayleighMcEnany and @TudorDixon will react."
1646664729039912960,2023-04-14 00:00:39+00:00,146,20,"LEAK INVESTIGATION: @KevinCorke will join ""Hannity"" TONIGHT with a full report on the arrest of Massachusetts Air National Guardsman Jack Teixeira, who is accused of leaking classified documents."
1646634707445075968,2023-04-13 22:01:21+00:00,692,101,"WHO’S NEXT? PBS Joins NPR in Being Twitter Quitters, ‘We Have No Plans to Resume’ https://t.co/vpbdhSzy0Q"
1646629304531316736,2023-04-13 21:39:53+00:00,861,112,"BUD FRIGHT! Beer Execs Blindsided by Mulvaney Partnership, Pausing Future Campaigns for Review https://t.co/RyN7HKycL9"
1646620663942184963,2023-04-13 21:05:33+00:00,1334,165,Hannity Panel: Trump Lawsuit Against Michael Cohen: ‘Good Move;’ ‘A Legitimate Suit’ https://t.co/f7pCs8Zvlo
1646599339706404874,2023-04-13 19:40:49+00:00,402,73,LEAKER LOCATED? Ukraine Docs Leaked by 21-Year-Old Air National Guardsman https://t.co/ABAUAw0rEz
1646594292692013063,2023-04-13 19:20:46+00:00,1512,263,"‘DIRE THREAT!’: Trump Unloads on Corrupt Weaponization of DOJ, ‘They are Marxists’ https://t.co/Zhz10mH4M9"
1646588377276338178,2023-04-13 18:57:15+00:00,641,183,"UNCLE JOE’S MELTDOWN: Biden Tells Bogus Xi Story in Ireland, Starts SCREAMING About “Possibilities’ [WATCH] https://t.co/LftaX98ZDQ"
